CODE,REGION,OPERATOR,LAC,CELL,NAME,X_LONGITUDE,Y_LATITUDE,TYPE,ADDRESS
401,13,1,2256,29566,3G_TUR_ortakbay-29566,68.5219421,43.1969986,3G,"ЮКО, Туркестанская г. а, г. Туркестан, п. Старый Икан, организация МТС"
401,13,1,2256,29567,3G_TUR_ortakbay-29567,68.5219421,43.1969986,3G,"ЮКО, Туркестанская г. а, г. Туркестан, п. Старый Икан, организация МТС"
401,13,1,2256,29568,3G_TUR_ortakbay-29568,68.5219421,43.1969986,3G,"ЮКО, Туркестанская г. а, г. Туркестан, п. Старый Икан, организация МТС"
401,13,1,2256,29569,3G_TUR_ortakbay-29569,68.5219421,43.1969986,3G,"ЮКО, Туркестанская г. а, г. Туркестан, п. Старый Икан, организация МТС"
401,13,1,2259,29648,3G_SHM_karabastau-29648,69.6265335,42.2591896,3G,"г. Шымкент, п. Карабастау, ул. Ж. Кабарулы д. 66"
401,13,1,2259,29649,3G_SHM_karabastau-29649,69.6265335,42.2591896,3G,"г. Шымкент, п. Карабастау, ул. Ж. Кабарулы д. 66"
401,13,1,2259,29640,3G_SHM_karabastau-29640,69.6265335,42.2591896,3G,"г. Шымкент, п. Карабастау, ул. Ж. Кабарулы д. 66"
401,13,1,2259,29647,3G_SHM_karabastau-29647,69.6265335,42.2591896,3G,"г. Шымкент, п. Карабастау, ул. Ж. Кабарулы д. 66"
401,13,1,2259,29645,3G_SHM_karabastau-29645,69.6265335,42.2591896,3G,"г. Шымкент, п. Карабастау, ул. Ж. Кабарулы д. 66"
401,13,1,2259,29646,3G_SHM_karabastau-29646,69.6265335,42.2591896,3G,"г. Шымкент, п. Карабастау, ул. Ж. Кабарулы д. 66"
401,13,1,2259,9890,3G_SHM_zholdasbekova-9890,69.6217728,42.3167686,3G,"г. Шымкент, ул., Жолдасбекова д. 41А"
401,13,1,2259,9898,3G_SHM_zholdasbekova-9898,69.6217728,42.3167686,3G,"г. Шымкент, ул., Жолдасбекова д. 41А"
401,13,1,2259,9899,3G_SHM_zholdasbekova-9899,69.6217728,42.3167686,3G,"г. Шымкент, ул., Жолдасбекова д. 41А"
401,13,1,2259,9895,3G_SHM_zholdasbekova-9895,69.6217728,42.3167686,3G,"г. Шымкент, ул., Жолдасбекова д. 41А"
401,13,1,2259,9896,3G_SHM_zholdasbekova-9896,69.6217728,42.3167686,3G,"г. Шымкент, ул., Жолдасбекова д. 41А"
401,13,1,2259,9897,3G_SHM_zholdasbekova-9897,69.6217728,42.3167686,3G,"г. Шымкент, ул., Жолдасбекова д. 41А"
401,13,1,2258,5158,3G_SHM_karaspan-5158,69.0570831,42.4992485,3G,"ЮКО, Ордабасынский р-н, п. Обручевка"
401,13,1,2258,5159,3G_SHM_karaspan-5159,69.0570831,42.4992485,3G,"ЮКО, Ордабасынский р-н, п. Обручевка"
401,13,1,2258,5150,3G_SHM_karaspan-5150,69.0570831,42.4992485,3G,"ЮКО, Ордабасынский р-н, п. Обручевка"
401,13,1,2258,5155,3G_SHM_karaspan-5155,69.0570831,42.4992485,3G,"ЮКО, Ордабасынский р-н, п. Обручевка"
401,13,1,2258,5156,3G_SHM_karaspan-5156,69.0570831,42.4992485,3G,"ЮКО, Ордабасынский р-н, п. Обручевка"
401,13,1,2258,5157,3G_SHM_karaspan-5157,69.0570831,42.4992485,3G,"ЮКО, Ордабасынский р-н, п. Обручевка"
401,13,1,2255,7348,3G_SHM_nursat2-7348,69.6348114,42.3591919,3G,"г. Шымкент, ул. Адырбекова, д. б/н, мкр. Нурсат"
401,13,1,2255,7349,3G_SHM_nursat2-7349,69.6348114,42.3591919,3G,"г. Шымкент, ул. Адырбекова, д. б/н, мкр. Нурсат"
401,13,1,2255,7340,3G_SHM_nursat2-7340,69.6348114,42.3591919,3G,"г. Шымкент, ул. Адырбекова, д. б/н, мкр. Нурсат"
401,13,1,2255,7345,3G_SHM_nursat2-7345,69.6348114,42.3591919,3G,"г. Шымкент, ул. Адырбекова, д. б/н, мкр. Нурсат"
401,13,1,2255,7346,3G_SHM_nursat2-7346,69.6348114,42.3591919,3G,"г. Шымкент, ул. Адырбекова, д. б/н, мкр. Нурсат"
401,13,1,2255,7347,3G_SHM_nursat2-7347,69.6348114,42.3591919,3G,"г. Шымкент, ул. Адырбекова, д. б/н, мкр. Нурсат"
401,13,1,2257,5308,3G_SRG_forpost-5308,69.3631134,41.4765587,3G,"ЮКО, Сарыагашский р-н, Унчетный квартал, с. Жибек Жолы"
401,13,1,2257,5309,3G_SRG_forpost-5309,69.3631134,41.4765587,3G,"ЮКО, Сарыагашский р-н, Унчетный квартал, с. Жибек Жолы"
401,13,1,2257,5300,3G_SRG_forpost-5300,69.3631134,41.4765587,3G,"ЮКО, Сарыагашский р-н, Унчетный квартал, с. Жибек Жолы"
401,11,1,6240,16748,3G_KZL_favorit-16748,65.5162964,44.8223991,3G,"г. Кызылорда, пр. Абая, 48"
401,11,1,6240,16749,3G_KZL_favorit-16749,65.5162964,44.8223991,3G,"г. Кызылорда, пр. Абая, 48"
401,11,1,6240,17308,3G_KZL_titova2-17308,65.4666367,44.8790817,3G,"г. Кызылорда, п. Титова, ул. Туребек Османова, д. 25"
401,11,1,6240,17309,3G_KZL_titova2-17309,65.4666367,44.8790817,3G,"г. Кызылорда, п. Титова, ул. Туребек Османова, д. 25"
401,11,1,6240,17300,3G_KZL_titova2-17300,65.4666367,44.8790817,3G,"г. Кызылорда, п. Титова, ул. Туребек Османова, д. 25"
401,11,1,6240,17307,3G_KZL_titova2-17307,65.4666367,44.8790817,3G,"г. Кызылорда, п. Титова, ул. Туребек Османова, д. 25"
401,11,1,6240,17305,3G_KZL_titova2-17305,65.4666367,44.8790817,3G,"г. Кызылорда, п. Титова, ул. Туребек Османова, д. 25"
401,11,1,6240,17306,3G_KZL_titova2-17306,65.4666367,44.8790817,3G,"г. Кызылорда, п. Титова, ул. Туребек Османова, д. 25"
401,11,1,6240,9638,3G_KZL_bekezhan-9638,65.5057983,44.8428001,3G,"г. Кызылорда, ул. Желтоксан, д. 1, ДК им Н. Бекежанова"
401,11,1,6240,9639,3G_KZL_bekezhan-9639,65.5057983,44.8428001,3G,"г. Кызылорда, ул. Желтоксан, д. 1, ДК им Н. Бекежанова"
401,11,1,6240,9630,3G_KZL_bekezhan-9630,65.5057983,44.8428001,3G,"г. Кызылорда, ул. Желтоксан, д. 1, ДК им Н. Бекежанова"
401,11,1,6240,9637,3G_KZL_bekezhan-9637,65.5057983,44.8428001,3G,"г. Кызылорда, ул. Желтоксан, д. 1, ДК им Н. Бекежанова"
401,11,1,6240,9635,3G_KZL_bekezhan-9635,65.5057983,44.8428001,3G,"г. Кызылорда, ул. Желтоксан, д. 1, ДК им Н. Бекежанова"
401,11,1,6240,9636,3G_KZL_bekezhan-9636,65.5057983,44.8428001,3G,"г. Кызылорда, ул. Желтоксан, д. 1, ДК им Н. Бекежанова"
401,11,1,6362,13070,3G_BAI_5mkr-13070,63.3009987,45.6180992,3G,"Кызылординская обл., г. Байконур, 5-й мкр, д. 28"
401,11,1,6362,13078,3G_BAI_5mkr-13078,63.3009987,45.6180992,3G,"Кызылординская обл., г. Байконур, 5-й мкр, д. 28"
401,11,1,6362,13079,3G_BAI_5mkr-13079,63.3009987,45.6180992,3G,"Кызылординская обл., г. Байконур, 5-й мкр, д. 28"
401,11,1,6362,63301,3G_BAI_5mkr-63301,63.3009987,45.6180992,3G,"Кызылординская обл., г. Байконур, 5-й мкр, д. 28"
401,11,1,6362,63302,3G_BAI_5mkr-63302,63.3009987,45.6180992,3G,"Кызылординская обл., г. Байконур, 5-й мкр, д. 28"
401,11,1,6362,63303,3G_BAI_5mkr-63303,63.3009987,45.6180992,3G,"Кызылординская обл., г. Байконур, 5-й мкр, д. 28"
401,11,1,6240,16110,3G_KZL_zhaina-16110,65.4901962,44.8423996,3G,"г. Кызылорда, ул. Журбы, 127, крытый рынок ""Жайна"""
401,11,1,6240,16118,3G_KZL_zhaina-16118,65.4901962,44.8423996,3G,"г. Кызылорда, ул. Журбы, 127, крытый рынок ""Жайна"""
401,11,1,6240,16119,3G_KZL_zhaina-16119,65.4901962,44.8423996,3G,"г. Кызылорда, ул. Журбы, 127, крытый рынок ""Жайна"""
401,11,1,6240,63461,3G_KZL_zhaina-63461,65.4901962,44.8423996,3G,"г. Кызылорда, ул. Журбы, 127, крытый рынок ""Жайна"""
401,11,1,6240,63462,3G_KZL_zhaina-63462,65.4901962,44.8423996,3G,"г. Кызылорда, ул. Журбы, 127, крытый рынок ""Жайна"""
401,11,1,6240,63463,3G_KZL_zhaina-63463,65.4901962,44.8423996,3G,"г. Кызылорда, ул. Журбы, 127, крытый рынок ""Жайна"""
401,11,1,6240,63467,3G_KZL_zhaina_i-63467,65.4901962,44.8423996,3G,"г. Кызылорда, ул. Журбы, 127, крытый рынок ""Жайна"""
401,11,1,6240,17608,3G_KZL_avtorai-17608,65.4715271,44.8520813,3G,"г. Кызылорда, мкр. Акмечеть, д. 10а, СТО ""Авто-Рай"""
401,11,1,6240,17609,3G_KZL_avtorai-17609,65.4715271,44.8520813,3G,"г. Кызылорда, мкр. Акмечеть, д. 10а, СТО ""Авто-Рай"""
401,11,1,6240,17600,3G_KZL_avtorai-17600,65.4715271,44.8520813,3G,"г. Кызылорда, мкр. Акмечеть, д. 10а, СТО ""Авто-Рай"""
401,11,1,6240,17607,3G_KZL_avtorai-17607,65.4715271,44.8520813,3G,"г. Кызылорда, мкр. Акмечеть, д. 10а, СТО ""Авто-Рай"""
401,11,1,6240,17605,3G_KZL_avtorai-17605,65.4715271,44.8520813,3G,"г. Кызылорда, мкр. Акмечеть, д. 10а, СТО ""Авто-Рай"""
401,11,1,6240,17606,3G_KZL_avtorai-17606,65.4715271,44.8520813,3G,"г. Кызылорда, мкр. Акмечеть, д. 10а, СТО ""Авто-Рай"""
401,11,1,6362,63160,3G_BAI_uzel-63160,63.3152199,45.6205292,3G,"Кызылординская обл., г. Байконур, ул. Советской Армии, 5, здание ЦЭЭСТ"
401,11,1,6362,63168,3G_BAI_uzel-63168,63.3152199,45.6205292,3G,"Кызылординская обл., г. Байконур, ул. Советской Армии, 5, здание ЦЭЭСТ"
401,11,1,6362,63169,3G_BAI_uzel-63169,63.3152199,45.6205292,3G,"Кызылординская обл., г. Байконур, ул. Советской Армии, 5, здание ЦЭЭСТ"
401,11,1,6362,63381,3G_BAI_uzel-63381,63.3152199,45.6205292,3G,"Кызылординская обл., г. Байконур, ул. Советской Армии, 5, здание ЦЭЭСТ"
401,11,1,6362,63382,3G_BAI_uzel-63382,63.3152199,45.6205292,3G,"Кызылординская обл., г. Байконур, ул. Советской Армии, 5, здание ЦЭЭСТ"
401,11,1,6362,63383,3G_BAI_uzel-63383,63.3152199,45.6205292,3G,"Кызылординская обл., г. Байконур, ул. Советской Армии, 5, здание ЦЭЭСТ"
401,11,1,6362,63384,3G_BAI_uzel-63384,63.3152199,45.6205292,3G,"Кызылординская обл., г. Байконур, ул. Советской Армии, 5, здание ЦЭЭСТ"
401,11,1,6362,63385,3G_BAI_uzel-63385,63.3152199,45.6205292,3G,"Кызылординская обл., г. Байконур, ул. Советской Армии, 5, здание ЦЭЭСТ"
401,11,1,6362,63386,3G_BAI_uzel-63386,63.3152199,45.6205292,3G,"Кызылординская обл., г. Байконур, ул. Советской Армии, 5, здание ЦЭЭСТ"
401,11,1,6240,16060,3G_KZL_avtopark-16060,65.4789963,44.8554688,3G,"г. Кызылорда, ул. Шымбая, д. 96"
401,11,1,6240,16068,3G_KZL_avtopark-16068,65.4789963,44.8554688,3G,"г. Кызылорда, ул. Шымбая, д. 96"
401,11,1,6240,16069,3G_KZL_avtopark-16069,65.4789963,44.8554688,3G,"г. Кызылорда, ул. Шымбая, д. 96"
401,11,1,6240,17345,3G_KZL_avtopark-17345,65.4789963,44.8554688,3G,"г. Кызылорда, ул. Шымбая, д. 96"
401,11,1,6240,17346,3G_KZL_avtopark-17346,65.4789963,44.8554688,3G,"г. Кызылорда, ул. Шымбая, д. 96"
401,11,1,6240,17347,3G_KZL_avtopark-17347,65.4789963,44.8554688,3G,"г. Кызылорда, ул. Шымбая, д. 96"
401,11,1,6240,16070,3G_KZL_elevator-16070,65.5355988,44.8457985,3G,"г. Кызылорда, мкр. КБИ, б/н, ТОО ""Алтын камба"", городской элеватор"""
401,11,1,6240,16078,3G_KZL_elevator-16078,65.5355988,44.8457985,3G,"г. Кызылорда, мкр. КБИ, б/н, ТОО ""Алтын камба"", городской элеватор"""
401,11,1,6240,16079,3G_KZL_elevator-16079,65.5355988,44.8457985,3G,"г. Кызылорда, мкр. КБИ, б/н, ТОО ""Алтын камба"", городской элеватор"""
401,11,1,6240,17245,3G_KZL_elevator-17245,65.5355988,44.8457985,3G,"г. Кызылорда, мкр. КБИ, б/н, ТОО ""Алтын камба"", городской элеватор"""
401,11,1,6240,17246,3G_KZL_elevator-17246,65.5355988,44.8457985,3G,"г. Кызылорда, мкр. КБИ, б/н, ТОО ""Алтын камба"", городской элеватор"""
401,11,1,6240,17247,3G_KZL_elevator-17247,65.5355988,44.8457985,3G,"г. Кызылорда, мкр. КБИ, б/н, ТОО ""Алтын камба"", городской элеватор"""
401,11,1,6240,16030,3G_KZL_tasbuget-16030,65.5465012,44.7742004,3G,"г. Кызылорда, п. Тасбогет, ул. Есенова, 5, ДК им. С. Майкановой"
401,11,1,6240,16038,3G_KZL_tasbuget-16038,65.5465012,44.7742004,3G,"г. Кызылорда, п. Тасбогет, ул. Есенова, 5, ДК им. С. Майкановой"
401,11,1,6240,16039,3G_KZL_tasbuget-16039,65.5465012,44.7742004,3G,"г. Кызылорда, п. Тасбогет, ул. Есенова, 5, ДК им. С. Майкановой"
401,11,1,6240,16037,3G_KZL_tasbuget-16037,65.5465012,44.7742004,3G,"г. Кызылорда, п. Тасбогет, ул. Есенова, 5, ДК им. С. Майкановой"
401,11,1,6240,16035,3G_KZL_tasbuget-16035,65.5465012,44.7742004,3G,"г. Кызылорда, п. Тасбогет, ул. Есенова, 5, ДК им. С. Майкановой"
401,11,1,6240,16036,3G_KZL_tasbuget-16036,65.5465012,44.7742004,3G,"г. Кызылорда, п. Тасбогет, ул. Есенова, 5, ДК им. С. Майкановой"
401,11,1,6362,63110,3G_BAI_sto-63110,63.2958908,45.6240005,3G,"Кызылординская обл., г. Байконур, ул. Абая, д. 36б, ИП ""Саутбаев"""
401,11,1,6362,63118,3G_BAI_sto-63118,63.2958908,45.6240005,3G,"Кызылординская обл., г. Байконур, ул. Абая, д. 36б, ИП ""Саутбаев"""
401,11,1,6362,63119,3G_BAI_sto-63119,63.2958908,45.6240005,3G,"Кызылординская обл., г. Байконур, ул. Абая, д. 36б, ИП ""Саутбаев"""
401,11,1,6362,63341,3G_BAI_sto-63341,63.2958908,45.6240005,3G,"Кызылординская обл., г. Байконур, ул. Абая, д. 36б, ИП ""Саутбаев"""
401,11,1,6362,63342,3G_BAI_sto-63342,63.2958908,45.6240005,3G,"Кызылординская обл., г. Байконур, ул. Абая, д. 36б, ИП ""Саутбаев"""
401,11,1,6362,63343,3G_BAI_sto-63343,63.2958908,45.6240005,3G,"Кызылординская обл., г. Байконур, ул. Абая, д. 36б, ИП ""Саутбаев"""
401,11,1,6362,63344,3G_BAI_sto-63344,63.2958908,45.6240005,3G,"Кызылординская обл., г. Байконур, ул. Абая, д. 36б, ИП ""Саутбаев"""
401,11,1,6362,63345,3G_BAI_sto-63345,63.2958908,45.6240005,3G,"Кызылординская обл., г. Байконур, ул. Абая, д. 36б, ИП ""Саутбаев"""
401,11,1,6362,63346,3G_BAI_sto-63346,63.2958908,45.6240005,3G,"Кызылординская обл., г. Байконур, ул. Абая, д. 36б, ИП ""Саутбаев"""
401,11,1,6240,9790,3G_KZL_policlinic-9790,65.5010986,44.851799,3G,"г. Кызылорда, ул. Бигемана, 15, ж. д больница"
401,11,1,6240,9798,3G_KZL_policlinic-9798,65.5010986,44.851799,3G,"г. Кызылорда, ул. Бигемана, 15, ж. д больница"
401,11,1,6240,9799,3G_KZL_policlinic-9799,65.5010986,44.851799,3G,"г. Кызылорда, ул. Бигемана, 15, ж. д больница"
401,11,1,6240,9797,3G_KZL_policlinic-9797,65.5010986,44.851799,3G,"г. Кызылорда, ул. Бигемана, 15, ж. д больница"
401,11,1,6240,9795,3G_KZL_policlinic-9795,65.5010986,44.851799,3G,"г. Кызылорда, ул. Бигемана, 15, ж. д больница"
401,11,1,6240,9796,3G_KZL_policlinic-9796,65.5010986,44.851799,3G,"г. Кызылорда, ул. Бигемана, 15, ж. д больница"
401,11,1,6240,16310,3G_KZL_zhatakhana-16310,65.503891,44.8395309,3G,"г. Кызылорда, ул. Жахаева, д. 66, общежитие Кызылординского аграрно- тех. колледжа"
401,11,1,6240,16318,3G_KZL_zhatakhana-16318,65.503891,44.8395309,3G,"г. Кызылорда, ул. Жахаева, д. 66, общежитие Кызылординского аграрно- тех. колледжа"
401,11,1,6240,16319,3G_KZL_zhatakhana-16319,65.503891,44.8395309,3G,"г. Кызылорда, ул. Жахаева, д. 66, общежитие Кызылординского аграрно- тех. колледжа"
401,11,1,6240,16315,3G_KZL_zhatakhana-16315,65.503891,44.8395309,3G,"г. Кызылорда, ул. Жахаева, д. 66, общежитие Кызылординского аграрно- тех. колледжа"
401,11,1,6240,16316,3G_KZL_zhatakhana-16316,65.503891,44.8395309,3G,"г. Кызылорда, ул. Жахаева, д. 66, общежитие Кызылординского аграрно- тех. колледжа"
401,11,1,6240,16317,3G_KZL_zhatakhana-16317,65.503891,44.8395309,3G,"г. Кызылорда, ул. Жахаева, д. 66, общежитие Кызылординского аграрно- тех. колледжа"
401,11,1,6240,16750,3G_KZL_privat-16750,65.5219421,44.7996101,3G,"г. Кызылорда, мкр. Арай, частный двор"
401,11,1,6240,16758,3G_KZL_privat-16758,65.5219421,44.7996101,3G,"г. Кызылорда, мкр. Арай, частный двор"
401,11,1,6240,16759,3G_KZL_privat-16759,65.5219421,44.7996101,3G,"г. Кызылорда, мкр. Арай, частный двор"
401,11,1,6240,16575,3G_KZL_privat-16575,65.5219421,44.7996101,3G,"г. Кызылорда, мкр. Арай, частный двор"
401,11,1,6240,16576,3G_KZL_privat-16576,65.5219421,44.7996101,3G,"г. Кызылорда, мкр. Арай, частный двор"
401,11,1,6240,16577,3G_KZL_privat-16577,65.5219421,44.7996101,3G,"г. Кызылорда, мкр. Арай, частный двор"
401,11,1,6362,63217,3G_BAI_antilopa-63217,63.3033104,45.6543884,3G,"Кызылординская обл., Кармакшинский р-н, п. Торетам, ул. Омарова, д. 55"
401,11,1,6362,63215,3G_BAI_antilopa-63215,63.3033104,45.6543884,3G,"Кызылординская обл., Кармакшинский р-н, п. Торетам, ул. Омарова, д. 55"
401,11,1,6362,63216,3G_BAI_antilopa-63216,63.3033104,45.6543884,3G,"Кызылординская обл., Кармакшинский р-н, п. Торетам, ул. Омарова, д. 55"
401,11,1,6362,63218,3G_BAI_antilopa-63218,63.3033104,45.6543884,3G,"Кызылординская обл., Кармакшинский р-н, п. Торетам, ул. Омарова, д. 55"
401,11,1,6362,63219,3G_BAI_antilopa-63219,63.3033104,45.6543884,3G,"Кызылординская обл., Кармакшинский р-н, п. Торетам, ул. Омарова, д. 55"
401,11,1,6362,63210,3G_BAI_antilopa-63210,63.3033104,45.6543884,3G,"Кызылординская обл., Кармакшинский р-н, п. Торетам, ул. Омарова, д. 55"
401,9,1,6240,17430,3G_KZL_turgai-17430,65.5815811,46.4799385,3G,"Карагандинская обл., месторождение АО Тургай Петролеум"
401,9,1,6240,17438,3G_KZL_turgai-17438,65.5815811,46.4799385,3G,"Карагандинская обл., месторождение АО Тургай Петролеум"
401,9,1,6240,17439,3G_KZL_turgai-17439,65.5815811,46.4799385,3G,"Карагандинская обл., месторождение АО Тургай Петролеум"
401,9,1,6240,17437,3G_KZL_turgai-17437,65.5815811,46.4799385,3G,"Карагандинская обл., месторождение АО Тургай Петролеум"
401,9,1,6240,17435,3G_KZL_turgai-17435,65.5815811,46.4799385,3G,"Карагандинская обл., месторождение АО Тургай Петролеум"
